genre,publisher,total_count,percentage_of_total_count
Action,Humble Bundle,1,0.013939224979091162
Action,Humble Hearts,1,0.013939224979091162
Action,HuneX,1,0.013939224979091162
Action,HypeTrain Digital,1,0.013939224979091162
Action,I.Magic,1,0.013939224979091162
Action,IE Institute,1,0.013939224979091162
Action,IGOR GAFTON,1,0.013939224979091162
Action,ININ Games,1,0.013939224979091162
Action,INTV Corporation,1,0.013939224979091162
Action,ITE Media,1,0.013939224979091162
Action,ITT Family Games,1,0.013939224979091162
Action,Ian MacLarty,1,0.013939224979091162
Action,Igor Migun,1,0.013939224979091162
Action,Illusion,1,0.013939224979091162
Action,Image & Form International AB,1,0.013939224979091162
Action,Imperial Entertainment,1,0.013939224979091162
Action,Indie Voyage,1,0.013939224979091162
Action,Infinite Loop,1,0.013939224979091162
Action,Interchannel,1,0.013939224979091162
Action,Interphase,1,0.013939224979091162
Action,Island Creation,1,0.013939224979091162
Action,Isquared Games,1,0.013939224979091162
Action,J-Wing,1,0.013939224979091162
Action,JanduSoft S.L.,1,0.013939224979091162
Action,JoWood Productions,1,0.013939224979091162
Action,JoWood Productions & Piranha Bytes,1,0.013939224979091162
Action,Jorudan,1,0.013939224979091162
Action,Juicy Beast Studio,1,0.013939224979091162
Action,KAYAC,1,0.013939224979091162
Action,KHB-Soft,1,0.013939224979091162
Action,KID,1,0.013939224979091162
Action,KONANDENKI,1,0.013939224979091162
Action,KSS,1,0.013939224979091162
Action,Kalypso,1,0.013939224979091162
Action,Kinto Games LLC,1,0.013939224979091162
Action,Kitfox Games,1,0.013939224979091162
Action,KnapNok Games,1,0.013939224979091162
Action,Knowledge Adventure,1,0.013939224979091162
Action,Koch Media,1,0.013939224979091162
Action,Kongregate,1,0.013939224979091162
Action,Konjak,1,0.013939224979091162
Action,Koramgame.com,1,0.013939224979091162
Action,"Kotobuki Solution Co., Ltd.",1,0.013939224979091162
Action,KranX Productions,1,0.013939224979091162
Action,Krome Studios,1,0.013939224979091162
Action,L. Stotch,1,0.013939224979091162
Action,LSP Games,1,0.013939224979091162
Action,Lace Mamba Global,1,0.013939224979091162
Action,Laser Dog,1,0.013939224979091162
Action,Laughing Jackal,1,0.013939224979091162
Action,Legacy Interactive,1,0.013939224979091162
Action,Level 77,1,0.013939224979091162
Action,Lighthouse Games Studio,1,0.013939224979091162
Action,Lince Works,1,0.013939224979091162
Action,Ludia,1,0.013939224979091162
Action,Ludobit,1,0.013939224979091162
Action,M2,1,0.013939224979091162
Action,MAG Interactive,1,0.013939224979091162
Action,MAGES,1,0.013939224979091162
Action,MAIET Entertainment,1,0.013939224979091162
Action,MGM Interactive,1,0.013939224979091162
Action,MPI Games,1,0.013939224979091162
Action,MUTAN,1,0.013939224979091162
Action,Mac Play,1,0.013939224979091162
Action,Mahou,1,0.013939224979091162
Action,"Making Fun, Inc.",1,0.013939224979091162
Action,Mass Creation Sp. z o. o.,1,0.013939224979091162
Action,Matt Makes Games Inc.,1,0.013939224979091162
Action,Maxis,1,0.013939224979091162
Action,Maxistentialism,1,0.013939224979091162
Action,Mechanic Arms,1,0.013939224979091162
Action,Medaverse Studios,1,0.013939224979091162
Action,Media Entertainment,1,0.013939224979091162
Action,Media Group,1,0.013939224979091162
Action,Media Rings,1,0.013939224979091162
Action,Media.Vision,1,0.013939224979091162
Action,Mediaflex Games,1,0.013939224979091162
Action,Mediatonic,1,0.013939224979091162
Action,Mehsoft,1,0.013939224979091162
Action,Melbourne House,1,0.013939224979091162
Action,Meldac,1,0.013939224979091162
Action,Mellowsoft,1,0.013939224979091162
Action,Men-A-Vision,1,0.013939224979091162
Action,Meridian,1,0.013939224979091162
Action,Merscom LLC,1,0.013939224979091162
Action,Micro World,1,0.013939224979091162
Action,MicroLeague,1,0.013939224979091162
Action,Microids,1,0.013939224979091162
Action,Micronet,1,0.013939224979091162
Action,Mig Entertainment,1,0.013939224979091162
Action,Minicore Studios,1,0.013939224979091162
Action,Mitsui,1,0.013939224979091162
Action,Mobest Media,1,0.013939224979091162
Action,Monolith Productions,1,0.013939224979091162
Action,Monster Robot Studios,1,0.013939224979091162
Action,Moss,1,0.013939224979091162
Action,Mountain King Studios,1,0.013939224979091162
Action,Muse Software,1,0.013939224979091162
Action,NAVER JAPAN,1,0.013939224979091162
Action,NHN USA,1,0.013939224979091162
Action,Naxat Soft,1,0.013939224979091162
Action,NetVillage,1,0.013939224979091162
Action,New,1,0.013939224979091162
Action,New Reality Games,1,0.013939224979091162
Action,Nexeon Technologies,1,0.013939224979091162
Action,Nexoft,1,0.013939224979091162
Action,Next Dimension Game Adventures Ltd.,1,0.013939224979091162
Action,Next Gen Games,1,0.013939224979091162
Action,Nickelodeon,1,0.013939224979091162
Action,Nighthawk Interactive,1,0.013939224979091162
Action,Nihon Falcom Corp,1,0.013939224979091162
Action,Nihon System,1,0.013939224979091162
Action,Nimbly Games,1,0.013939224979091162
Action,Nitrolic Games,1,0.013939224979091162
Action,Noviy Disk,1,0.013939224979091162
Action,Numizmatic,1,0.013939224979091162
Action,Nunchuk Games,1,0.013939224979091162
Action,Nuvision Entertainment,1,0.013939224979091162
Action,OGPlanet,1,0.013939224979091162
Action,Ocean Software,1,0.013939224979091162
Action,Oculus,1,0.013939224979091162
Action,Oculus Studios,1,0.013939224979091162
Action,Odenis Studios,1,0.013939224979091162
Action,Omega Products,1,0.013939224979091162
Action,One or Eight Inc.,1,0.013939224979091162
Action,Other Ocean Interactive,1,0.013939224979091162
Action,PM Studios,1,0.013939224979091162
Action,PalSoft,1,0.013939224979091162
Action,Palace Software,1,0.013939224979091162
Action,Palcom,1,0.013939224979091162
Action,Panasonic Interactive Media,1,0.013939224979091162
Action,Paper Cult,1,0.013939224979091162
Action,Parker Brothers,1,0.013939224979091162
Action,Perp Games,1,0.013939224979091162
Action,Perpetuum Game,1,0.013939224979091162
Action,Phantagram,1,0.013939224979091162
Action,Piacci,1,0.013939224979091162
Action,Playrise Edge Ltd.,1,0.013939224979091162
Action,Poisoft,1,0.013939224979091162
Action,Prototype,1,0.013939224979091162
Action,Qubic Games,1,0.013939224979091162
Action,Rage Software,1,0.013939224979091162
Action,Rare,1,0.013939224979091162
Action,Raya System,1,0.013939224979091162
Action,Red Barrels,1,0.013939224979091162
Action,Red Flagship,1,0.013939224979091162
Action,Red Orb,1,0.013939224979091162
Action,RedDeerGames,1,0.013939224979091162
Action,Remedy Entertainment,1,0.013939224979091162
Action,Renegade Kid,1,0.013939224979091162
Action,Riot Games,1,0.013939224979091162
Action,Rising Star,1,0.013939224979091162
Action,Riverhillsoft,1,0.013939224979091162
Action,Robotality,1,0.013939224979091162
Action,Rocket Science Games,1,0.013939224979091162
Action,Rockin' Android,1,0.013939224979091162
Action,Rogue Snail,1,0.013939224979091162
Action,Ruffian Games,1,0.013939224979091162
Action,S2 Games,1,0.013939224979091162
Action,SCEA Studio San Diego,1,0.013939224979091162
Action,SEI,1,0.013939224979091162
Action,SSI,1,0.013939224979091162
Action,Sabec Limited,1,0.013939224979091162
Action,Saga Planets,1,0.013939224979091162
Action,Sanuk Games,1,0.013939224979091162
Action,Sanyei Shobou,1,0.013939224979091162
Action,Sarbakan,1,0.013939224979091162
Action,Scholastic Inc.,1,0.013939224979091162
Action,Scott Cawthon,1,0.013939224979091162
Action,Screenwave Media,1,0.013939224979091162
Action,Secret Base,1,0.013939224979091162
Action,Sega-AM7,1,0.013939224979091162
Action,Sega AM7,1,0.013939224979091162
Action,Seika,1,0.013939224979091162
Action,Semnat Studios,1,0.013939224979091162
Action,Shepherd's Worlds,1,0.013939224979091162
Action,Shield Break Studios,1,0.013939224979091162
Action,Shoeisha,1,0.013939224979091162
Action,Shrapnel Games,1,0.013939224979091162
Action,Siberian Digital,1,0.013939224979091162
Action,Silky`s,1,0.013939224979091162
Action,Simogo,1,0.013939224979091162
Action,Slitherine,1,0.013939224979091162
Action,Sloclap,1,0.013939224979091162
Action,Smile Soft,1,0.013939224979091162
Action,Smilegate Megaport,1,0.013939224979091162
Action,Soft Pro,1,0.013939224979091162
Action,Solus Games,1,0.013939224979091162
Action,Songbird Productions,1,0.013939224979091162
Action,Sonic Powered,1,0.013939224979091162
Action,Sony Pictures Digital Network,1,0.013939224979091162
Action,Sound Source Interactive,1,0.013939224979091162
Action,Space Boat Studios,1,0.013939224979091162
Action,SpearHead Games,1,0.013939224979091162
Action,Spicy Horse,1,0.013939224979091162
Action,Spicysoft Corp.,1,0.013939224979091162
Action,Springloaded,1,0.013939224979091162
Action,Starbreeze Studios,1,0.013939224979091162
Action,Stardock,1,0.013939224979091162
Action,Starsign,1,0.013939224979091162
Action,Stern,1,0.013939224979091162
Action,StormBASIC,1,0.013939224979091162
Action,Strategy First,1,0.013939224979091162
Action,Studio Pixel,1,0.013939224979091162
Action,Studio Wildcard,1,0.013939224979091162
Action,Studio Wonder Effect,1,0.013939224979091162
Action,Studio Zan,1,0.013939224979091162
Action,Sucker Punch Productions,1,0.013939224979091162
Action,SuckerFree Games,1,0.013939224979091162
Action,Summitsoft Entertainment,1,0.013939224979091162
Action,Supergiant Games,1,0.013939224979091162
Action,System 3 Arcade Software,1,0.013939224979091162
Action,System Sacom,1,0.013939224979091162
Action,SystemSoft Alpha,1,0.013939224979091162
Action,TEAM HORAY,1,0.013939224979091162
Action,TGC,1,0.013939224979091162
Action,TOYURO,1,0.013939224979091162
Action,Taito Corporation,1,0.013939224979091162
Action,Taki,1,0.013939224979091162
Action,Takuyo,1,0.013939224979091162
Action,Tamsoft,1,0.013939224979091162
Action,Tantrum Entertainment,1,0.013939224979091162
Action,Techno Soleil,1,0.013939224979091162
Action,"Telegames, Inc.",1,0.013939224979091162
Action,Teyon,1,0.013939224979091162
Action,Teyon Entertainment,1,0.013939224979091162
Action,The Dangerous Kitchen,1,0.013939224979091162
Action,The Fun Pimps,1,0.013939224979091162
Action,The Game Bakers,1,0.013939224979091162
Action,The ONE,1,0.013939224979091162
Action,The Pokémon Company,1,0.013939224979091162
Action,Thunder Mountain,1,0.013939224979091162
Action,TikGames,1,0.013939224979091162
Action,Tikipod,1,0.013939224979091162
Action,Tokuma Shoten,1,0.013939224979091162
Action,TopWare,1,0.013939224979091162
Action,TopWare Interactive,1,0.013939224979091162
Action,Torn Banner Studios,1,0.013939224979091162
Action,Toshiba EMI,1,0.013939224979091162
Action,Transhuman Design,1,0.013939224979091162
Action,Triangle Studios,1,0.013939224979091162
Action,Tribute Games,1,0.013939224979091162
Action,Triternion,1,0.013939224979091162
Action,Tryfirst,1,0.013939224979091162
Action,Two Desperados,1,0.013939224979091162
Action,UPL,1,0.013939224979091162
Action,Undefined,1,0.013939224979091162
Action,Urban Plant,1,0.013939224979091162
Action,VADIM GAFTON,1,0.013939224979091162
Action,Velocity Development,1,0.013939224979091162
Action,Vertex Pop,1,0.013939224979091162
Action,Vicarious Visions,1,0.013939224979091162
Action,Victor Interactive,1,0.013939224979091162
Action,Views,1,0.013939224979091162
Action,Vir2L Studios,1,0.013939224979091162
Action,Virgin Games,1,0.013939224979091162
Action,Warp,1,0.013939224979091162
Action,WayForward,1,0.013939224979091162
Action,Webfoot Technologies,1,0.013939224979091162
Action,WolfgangIs,1,0.013939224979091162
Action,Wolfire Games,1,0.013939224979091162
Action,X.D. Network Inc.,1,0.013939224979091162
Action,XMG Studio Inc.,1,0.013939224979091162
Action,Xing Entertainment,1,0.013939224979091162
Action,Xplosiv,1,0.013939224979091162
Action,Yeti,1,0.013939224979091162
Action,Yokcos,1,0.013939224979091162
Action,Young Horses,1,0.013939224979091162
Action,Yuke's,1,0.013939224979091162
Action,ZQGame,1,0.013939224979091162
Action,Zatun,1,0.013939224979091162
Action,Zen Studios,1,0.013939224979091162
Action,Zoo Digital Publishing,1,0.013939224979091162
Action,Zushi Games,1,0.013939224979091162
Action,bleem!,1,0.013939224979091162
Action,eGames,1,0.013939224979091162
Action,honeybee,1,0.013939224979091162
Action,iFun4all,1,0.013939224979091162
Action,nDreams,1,0.013939224979091162
Action-Adventure,Ubisoft,87,7.317073170731707
Action-Adventure,Warner Bros. Interactive Entertainment,80,6.72834314550042
Action-Adventure,Capcom,75,6.307821698906644
Action-Adventure,Square Enix,41,3.4482758620689653
Action-Adventure,Sony Interactive Entertainment,38,3.1959629941127
Action-Adventure,Activision,36,3.027754415475189
Action-Adventure,Sega,29,2.4390243902439024
Action-Adventure,Microsoft Studios,27,2.2708158116063917
Action-Adventure,Sony Computer Entertainment,27,2.2708158116063917
Action-Adventure,Nintendo,24,2.0185029436501263
Action-Adventure,Eidos Interactive,21,1.7661900756938604
Action-Adventure,Electronic Arts,21,1.7661900756938604
Action-Adventure,THQ Nordic,21,1.7661900756938604
Action-Adventure,Konami,20,1.682085786375105
Action-Adventure,Rockstar Games,20,1.682085786375105
Action-Adventure,505 Games,18,1.5138772077375946
Action-Adventure,Konami Digital Entertainment,18,1.5138772077375946
Action-Adventure,Modus Games,17,1.4297729184188395
Action-Adventure,THQ,17,1.4297729184188395
Action-Adventure,Namco Bandai Games,14,1.1774600504625736
Action-Adventure,Deep Silver,13,1.0933557611438183
Action-Adventure,Disney Interactive Studios,13,1.0933557611438183
Action-Adventure,Xbox Game Studios,13,1.0933557611438183
Action-Adventure,Analgesic Productions,10,0.8410428931875525
Action-Adventure,Little Orbit,10,0.8410428931875525
Action-Adventure,Microsoft Game Studios,10,0.8410428931875525
Action-Adventure,2K Games,9,0.7569386038687973
Action-Adventure,Aspyr,9,0.7569386038687973
Action-Adventure,Devolver Digital,9,0.7569386038687973
Action-Adventure,FDG Entertainment,9,0.7569386038687973
Action-Adventure,Annapurna Interactive,8,0.6728343145500421
Action-Adventure,Microids,8,0.6728343145500421
Action-Adventure,NIS America,8,0.6728343145500421
Action-Adventure,Bandai Namco Entertainment,7,0.5887300252312868
Action-Adventure,Binary Haze Interactive,7,0.5887300252312868
Action-Adventure,D3Publisher,7,0.5887300252312868
Action-Adventure,Focus Home Interactive,7,0.5887300252312868
Action-Adventure,Maximum Games,7,0.5887300252312868
Action-Adventure,PlayStation PC,7,0.5887300252312868
Action-Adventure,Team Cherry,7,0.5887300252312868
Action-Adventure,Techland,7,0.5887300252312868
Action-Adventure,CD Projekt Red Studio,6,0.5046257359125316
Action-Adventure,D3 Publisher,6,0.5046257359125316
Action-Adventure,Facepunch Studios,6,0.5046257359125316
Action-Adventure,Finji,6,0.5046257359125316
Action-Adventure,Graffiti,6,0.5046257359125316
Action-Adventure,Soedesco,6,0.5046257359125316
Action-Adventure,Adult Swim,5,0.42052144659377627
Action-Adventure,Atari,5,0.42052144659377627
Action-Adventure,Gearbox Software,5,0.42052144659377627
Action-Adventure,Koei Tecmo,5,0.42052144659377627
Action-Adventure,Paradox Interactive,5,0.42052144659377627
Action-Adventure,Strategic Simulations,5,0.42052144659377627
Action-Adventure,Studio Wildcard,5,0.42052144659377627
Action-Adventure,TeamKill Media,5,0.42052144659377627
Action-Adventure,Wired Productions,5,0.42052144659377627
Action-Adventure,1C Company,4,0.33641715727502103
Action-Adventure,"505 Games US, Inc.",4,0.33641715727502103
Action-Adventure,Bethesda Softworks,4,0.33641715727502103
Action-Adventure,Blowfish Studios,4,0.33641715727502103
Action-Adventure,Bromio,4,0.33641715727502103
Action-Adventure,Digerati,4,0.33641715727502103
Action-Adventure,Glob Games Studio,4,0.33641715727502103
Action-Adventure,HandyGames,4,0.33641715727502103
Action-Adventure,Hi-Bit Studios,4,0.33641715727502103
Action-Adventure,IO Interactive,4,0.33641715727502103
Action-Adventure,Ninja Theory,4,0.33641715727502103
Action-Adventure,Outright Games,4,0.33641715727502103
Action-Adventure,Paranoid Productions,4,0.33641715727502103
Action-Adventure,Rain Games,4,0.33641715727502103
Action-Adventure,Saber Interactive,4,0.33641715727502103
Action-Adventure,Team17,4,0.33641715727502103
Action-Adventure,Tripwire Interactive,4,0.33641715727502103
Action-Adventure,miHoYo,4,0.33641715727502103
Action-Adventure,Applava,3,0.2523128679562658
Action-Adventure,Attu Games,3,0.2523128679562658
Action-Adventure,Bandai Namco Games,3,0.2523128679562658
Action-Adventure,Bifrost Entertainment,3,0.2523128679562658
Action-Adventure,Bigben Interactive,3,0.2523128679562658
Action-Adventure,Chucklefish,3,0.2523128679562658
Action-Adventure,Daedalic Entertainment,3,0.2523128679562658
Action-Adventure,Destructive Creations,3,0.2523128679562658
Action-Adventure,Double Fine Presents,3,0.2523128679562658
Action-Adventure,Ember Lab,3,0.2523128679562658
Action-Adventure,Gearbox Publishing,3,0.2523128679562658
Action-Adventure,GungHo Online Entertainment,3,0.2523128679562658
